sample_id,osd_accession,tissue_type,spaceflight,light_regime,observed_features,shannon,simpson,pielou_evenness,environment
277,OSD-414,wick,0,,20,2.877421569608451,0.9378003809493116,0.960506916792941,Ground
278,OSD-414,substrate,1,,20,2.7214282242676413,0.9253123635770657,0.9084350588642794,Spaceflight
279,OSD-414,swab,0,,20,2.809211571905992,0.9313562440208866,0.9377378601904502,Ground
280,OSD-414,leaf,1,,20,2.7824151773045473,0.9318933700089056,0.9287930039234199,Spaceflight
281,OSD-414,root,0,,20,2.7926423100861566,0.9309190212335231,0.9322069047155211,Ground
282,OSD-414,wick,1,,20,2.887833404918132,0.9394851455960491,0.9639824728036017,Spaceflight
283,OSD-414,substrate,0,,20,2.7779229991979624,0.9263216210867353,0.9272934780324578,Ground
284,OSD-414,swab,1,,20,2.771120857129145,0.9313430272809533,0.9250228672275917,Spaceflight
285,OSD-414,leaf,0,,20,2.7997772973312,0.9311849386958642,0.9345886219697732,Ground
286,OSD-414,root,1,,20,2.7292888652683347,0.9243890463794313,0.9110590052930329,Spaceflight
287,OSD-414,wick,0,,20,2.7168363779290097,0.9194867249226433,0.9069022629001113,Ground
288,OSD-772,leaf,1,,20,2.8021340577935816,0.9297950971546005,0.9353753279391908,Spaceflight
289,OSD-772,root,0,,20,2.825098453501127,0.9334737108154769,0.9430410315503821,Ground
290,OSD-772,fruit,1,,20,2.761301119492812,0.9290620363236777,0.9217449582759073,Spaceflight
291,OSD-772,substrate,0,,20,2.730281895478458,0.9237718503018,0.9113904869207101,Ground
292,OSD-772,swab,1,,20,2.49403599361204,0.8971891429398995,0.8325296674970347,Spaceflight
293,OSD-772,leaf,0,,20,2.7363133561626953,0.9234573278538736,0.9134038379592802,Ground
294,OSD-772,root,1,,20,2.6460673073040835,0.911840901736929,0.8832789667699237,Spaceflight
295,OSD-772,fruit,0,,20,2.8105754016949023,0.9323664210269645,0.9381931177583411,Ground
296,OSD-772,substrate,1,,19,2.779140158039408,0.9305833742299405,0.9438606735284331,Spaceflight
297,OSD-772,swab,0,,20,2.5918486207034745,0.9019066403456434,0.8651803245517102,Ground
298,OSD-772,leaf,1,,20,2.789234008285767,0.9309602983186244,0.9310691856241065,Spaceflight
299,OSD-772,root,0,,20,2.805731610266808,0.9319109783572657,0.9365762204571855,Ground
300,OSD-772,fruit,1,,20,2.5017301669203165,0.8740480338642096,0.8350980456449086,Spaceflight
301,OSD-772,substrate,0,,20,2.7673459815434787,0.9283371377956285,0.9237627828004917,Ground
302,OSD-772,swab,1,,20,2.8541823342475725,0.9369077358513757,0.9527494694515908,Spaceflight
303,OSD-772,leaf,0,,20,2.689636627097307,0.9156224528432898,0.8978227630156193,Ground
304,OSD-772,root,1,,20,2.8021028315606564,0.9298909478954271,0.9353649043665635,Spaceflight
305,OSD-772,fruit,0,,20,2.8102926467230547,0.9325585188010023,0.938098731829951,Ground
306,OSD-772,substrate,1,,20,2.7352234047679147,0.926881088734127,0.9130400032453431,Spaceflight
307,OSD-772,swab,0,,20,2.6988604837163033,0.9192464921566902,0.9009017619970782,Ground
308,OSD-772,leaf,1,,20,2.6749378022651564,0.9164947665878771,0.8929161747460632,Spaceflight
309,OSD-772,root,0,,20,2.8325806831519347,0.9337473746691247,0.9455386611673074,Ground
310,OSD-772,fruit,1,,20,2.7318197767377614,0.9199018054886191,0.9119038442967614,Spaceflight
311,OSD-772,substrate,0,,20,2.8086651465058683,0.9332581557541102,0.9375554589108207,Ground
312,OSD-772,swab,1,,20,2.671097060354554,0.9166123400894532,0.8916341035995498,Spaceflight
313,OSD-772,leaf,0,,20,2.758218285426128,0.924502424477249,0.9207158829830652,Ground
314,OSD-772,root,1,,20,2.797633914666326,0.9282321832730922,0.93387314325901,Spaceflight
315,OSD-772,fruit,0,,20,2.6534453157475086,0.9126026564566391,0.8857418064931385,Ground
316,OSD-772,substrate,1,,20,2.7175338850045816,0.9194169721708321,0.9071350964819803,Spaceflight
317,OSD-772,swab,0,,20,2.77707335068359,0.9261843341437677,0.9270098583906516,Ground
318,OSD-772,leaf,1,,20,2.7914848158519407,0.9294105062310832,0.9318205236478823,Spaceflight
319,OSD-772,root,0,,20,2.8859492394554316,0.9393822230836633,0.9633535229206854,Ground
320,OSD-772,fruit,1,,20,2.732377422893991,0.9211529519632997,0.912089991156797,Spaceflight
321,OSD-772,substrate,0,,20,2.7974226116443983,0.9313005724385763,0.9338026085774589,Ground
322,OSD-772,swab,1,,20,2.62492194986867,0.9063771579086776,0.8762204730513486,Spaceflight
323,OSD-772,leaf,0,,20,2.734601504674387,0.9219090002059174,0.9128324078941102,Ground
324,OSD-772,root,1,,20,2.764294849042919,0.9268512260533005,0.9227442897503969,Spaceflight
325,OSD-772,fruit,0,,20,2.738615388963637,0.924656531918883,0.9141722753865041,Ground
326,OSD-772,substrate,1,,20,2.7476424307751675,0.9223489011948386,0.9171855759712126,Spaceflight
327,OSD-772,swab,0,,20,2.530861359263902,0.9036487710964501,0.8448222765452306,Ground
328,OSD-772,leaf,1,,20,2.786529608646871,0.9290991440339507,0.9301664348466854,Spaceflight
329,OSD-772,root,0,,20,2.8501084991152825,0.9331954818066488,0.9513895898761516,Ground
330,OSD-772,fruit,1,,20,2.671657619884709,0.9141082317344743,0.8918212229676935,Spaceflight
331,OSD-772,substrate,0,,20,2.86626976820376,0.9377609101513118,0.9567843540315294,Ground
332,OSD-772,swab,1,,20,2.8082826519515502,0.9301920024069074,0.937427779091868,Spaceflight
333,OSD-772,leaf,0,,20,2.8259551643290854,0.933998834582591,0.9433270086503791,Ground
334,OSD-772,root,1,,20,2.7731126997034723,0.9317455644959054,0.9256877606133963,Spaceflight
335,OSD-772,fruit,0,,20,2.80365652719603,0.9311896887933352,0.9358835407110357,Ground
336,OSD-772,substrate,1,,20,2.7683007187899564,0.9256551642768504,0.9240814819228753,Spaceflight
337,OSD-772,swab,0,,20,2.6984536314582948,0.9193001386992989,0.9007659513768835,Ground
338,OSD-772,leaf,1,,20,2.7738330621589276,0.9269801536021811,0.9259282235085003,Spaceflight
339,OSD-772,root,0,,20,2.8960304325766453,0.9403369533527697,0.9667187078573399,Ground
340,OSD-772,fruit,1,,20,2.7883014478102894,0.9295092295944118,0.9307578892897477,Spaceflight
341,OSD-772,substrate,0,,20,2.734593789685458,0.9220588482103131,0.9128298325675376,Ground
342,OSD-772,swab,1,,20,2.6939832969273536,0.9193719829278074,0.8992737170506038,Spaceflight
343,OSD-772,leaf,0,,20,2.7078687110505943,0.9234933335482215,0.9039087821549924,Ground
344,OSD-772,root,1,,20,2.8390038311553267,0.9335430884764983,0.9476827606451196,Spaceflight
345,OSD-772,fruit,0,,20,2.8734592206633165,0.9384776026876251,0.9591842522210385,Ground
346,OSD-772,substrate,1,,20,2.659021901095122,0.9149702071123219,0.8876033164140493,Spaceflight
347,OSD-772,swab,0,,20,2.786477222492357,0.926091498166927,0.9301489479187057,Ground
348,OSD-772,leaf,1,,20,2.630335311914265,0.9094370506514986,0.8780274976955011,Spaceflight
349,OSD-772,root,0,,20,2.836713563815403,0.9357059128557361,0.9469182506252684,Ground
350,OSD-772,fruit,1,,20,2.808157342980834,0.9319316211329394,0.9373859499298223,Spaceflight
351,OSD-772,substrate,0,,20,2.73016230073668,0.9233113300946584,0.9113505652151447,Ground
352,OSD-772,swab,1,,20,2.866567819314189,0.9367505284707743,0.9568838459364168,Spaceflight
353,OSD-772,leaf,0,,20,2.7755433615817022,0.9295835748299335,0.926499135481467,Ground
354,OSD-772,root,1,,20,2.785544948858985,0.9331269894301688,0.9298377473345941,Spaceflight
355,OSD-772,fruit,0,,20,2.8198370914466557,0.9335962492981985,0.9412847457497724,Ground
356,OSD-772,substrate,1,,20,2.7012892191895457,0.9211475885536282,0.9017124938153661,Spaceflight
357,OSD-772,swab,0,,20,2.7250184085582383,0.9236067623041625,0.9096334918224882,Ground
358,OSD-772,leaf,1,,20,2.7932849924405807,0.9280476120118029,0.93242143735587,Spaceflight
359,OSD-772,root,0,,20,2.790801397747878,0.9295315003034844,0.9315923930802424,Ground
360,OSD-772,fruit,1,,20,2.678081922663476,0.9129708307113391,0.8939657079189958,Spaceflight
361,OSD-772,substrate,0,,20,2.805480171641694,0.929902213452261,0.9364922881821508,Ground
362,OSD-772,swab,1,,20,2.6830582576882773,0.9147536023185676,0.8956268493596818,Spaceflight
363,OSD-772,leaf,0,,20,2.6921413120728572,0.9194530564557263,0.8986588474006163,Ground
364,OSD-772,root,1,,20,2.769087591431352,0.9283929215731456,0.9243441464634761,Spaceflight
365,OSD-772,fruit,0,,20,2.704026326211237,0.9174872415583811,0.9026261625853874,Ground
366,OSD-772,substrate,1,,20,2.731688739268445,0.9230832115026789,0.9118601029149052,Spaceflight
367,OSD-772,swab,0,,20,2.7336130566124286,0.927277019441812,0.9125024558250672,Ground
368,OSD-772,leaf,1,,20,2.8915637413666073,0.9384313516834246,0.9652276897014556,Spaceflight
369,OSD-772,root,0,,20,2.84352270644265,0.9350910382614771,0.9491911982739476,Ground
370,OSD-772,fruit,1,,20,2.735240083504462,0.9206619748955774,0.9130455707443799,Spaceflight
371,OSD-772,substrate,0,,20,2.785810323628321,0.9285539880468627,0.9299263316088562,Ground
372,OSD-772,swab,1,,20,2.797650605941228,0.9294907937627119,0.9338787149434523,Spaceflight
373,OSD-772,leaf,0,,20,2.765229490590147,0.9262772984152352,0.9230562807635722,Ground
374,OSD-772,root,1,,20,2.8583149552908926,0.9368070103123218,0.9541289722462171,Spaceflight
375,OSD-772,fruit,0,,20,2.8272454365333277,0.9342537599024505,0.9437577120932844,Ground
376,OSD-772,substrate,1,,20,2.675815000981178,0.9174194140870318,0.8932089908711105,Spaceflight
377,OSD-772,swab,0,,20,2.6972508582168766,0.9169086988795013,0.9003644558053212,Ground
378,OSD-772,leaf,1,,20,2.721814419576019,0.9126279716069665,0.908563974025286,Spaceflight
379,OSD-772,root,0,,20,2.8842695762716026,0.9398662541209715,0.9627928375755173,Ground
380,OSD-772,fruit,1,,20,2.7451226428728015,0.922993449552992,0.91634445010539,Spaceflight
381,OSD-772,substrate,0,,20,2.776292614194324,0.926496029321634,0.9267492421479526,Ground
382,OSD-772,swab,1,,20,2.732401172585672,0.9219352632461058,0.9120979189986441,Spaceflight
383,OSD-772,leaf,0,,20,2.742043226511506,0.9226224550168651,0.9153165156706341,Ground
384,OSD-773,leaf,1,,20,2.715907014066044,0.9222598203667771,0.9065920336212235,Spaceflight
385,OSD-773,root,0,,20,2.768820585410127,0.9287395373790226,0.924255017663956,Ground
386,OSD-773,fruit,1,,20,2.7580617404707373,0.9266028794750529,0.9206636269931783,Spaceflight
387,OSD-773,substrate,0,,20,2.8441974324015282,0.937487606263776,0.9494164273322432,Ground
388,OSD-773,water,1,,20,2.6858593991750515,0.9180519136947024,0.8965618933592749,Spaceflight
389,OSD-773,swab,0,,20,2.7629990093805503,0.925937410003828,0.9223117278443119,Ground
390,OSD-773,leaf,1,,20,2.6821494914629853,0.9132228558572546,0.8953234957411644,Spaceflight
391,OSD-773,root,0,,20,2.7484182098467618,0.9259464063946763,0.9174445373872386,Ground
392,OSD-773,fruit,1,,20,2.692141372889879,0.9115960736615919,0.8986588677018369,Spaceflight
393,OSD-773,substrate,0,,20,2.6537779503258476,0.9164031088064533,0.8858528426432228,Ground
394,OSD-773,water,1,,20,2.6252504391763516,0.9086215030384729,0.8763301254760935,Spaceflight
395,OSD-773,swab,0,,20,2.7806651507248987,0.9276228828604446,0.9282088306996984,Ground
396,OSD-773,leaf,1,,20,2.7889396919328098,0.9328336204519525,0.9309709404118905,Spaceflight
397,OSD-773,root,0,,20,2.7673350255072835,0.9299701059636926,0.9237591255857627,Ground
398,OSD-773,fruit,1,,20,2.7262766862439722,0.9222526389098187,0.9100535152327381,Spaceflight
399,OSD-773,substrate,0,,20,2.7741724379934514,0.930785265756791,0.9260415099451822,Ground
400,OSD-773,water,1,,20,2.6394436670852706,0.9173505622453599,0.8810679413464285,Spaceflight
401,OSD-773,swab,0,,20,2.7009619163620893,0.9133198425817474,0.9016032374474504,Ground
402,OSD-773,leaf,1,,20,2.6191309642652345,0.9086085205321018,0.8742873945668133,Spaceflight
403,OSD-773,root,0,,20,2.7690777957629735,0.9300051346278438,0.92434087658904,Ground
404,OSD-773,fruit,1,,20,2.749084327480489,0.919734396905024,0.9176668929160045,Spaceflight
405,OSD-773,substrate,0,,20,2.781443900042628,0.9286431897552274,0.9284687836082423,Ground
406,OSD-773,water,1,,20,2.788311681592118,0.9284178982741329,0.9307613054100462,Spaceflight
407,OSD-773,swab,0,,20,2.614624503407483,0.9035180018365473,0.8727831009763832,Ground
408,OSD-773,leaf,1,,20,2.6655353939227746,0.9082556042334431,0.8897775737350899,Spaceflight
409,OSD-773,root,0,,20,2.8324708279357607,0.9360346465908047,0.9455019905952594,Ground
410,OSD-773,fruit,1,,20,2.6837044633833607,0.910859281187967,0.8958425581200367,Spaceflight
411,OSD-773,substrate,0,,20,2.6959122048008317,0.9073865217814406,0.8999176023171566,Ground
412,OSD-773,water,1,,19,2.678912713027633,0.9212886633628747,0.9098211007198469,Spaceflight
413,OSD-773,swab,0,,20,2.726609404978794,0.9213865151496428,0.9101645794749467,Ground
414,OSD-773,leaf,1,,20,2.724645215471502,0.9207126834366184,0.9095089169096929,Spaceflight
415,OSD-773,root,0,,20,2.8576219063843746,0.9359368405852926,0.9538976268377385,Ground
416,OSD-773,fruit,1,,20,2.6886599626664545,0.9174698759785963,0.8974967444192732,Spaceflight
417,OSD-773,substrate,0,,20,2.7976871121389517,0.9336931784542126,0.9338909010116287,Ground
418,OSD-773,water,1,,20,2.602104624357845,0.908305406258041,0.8686038626779005,Spaceflight
419,OSD-773,swab,0,,20,2.673755494009101,0.9198247508991506,0.8925215105544421,Ground
420,OSD-773,leaf,1,,20,2.7227209518769544,0.922992642063766,0.9088665819415334,Spaceflight
421,OSD-773,root,0,,20,2.7772872398939104,0.9273953960772597,0.9270812563630968,Ground
422,OSD-773,fruit,1,,20,2.647751991340135,0.9132261979872636,0.8838413281167382,Spaceflight
423,OSD-773,substrate,0,,20,2.8287078667717442,0.9331134847976299,0.9442458832998127,Ground
424,OSD-773,water,1,,20,2.7238747694837304,0.9240385564012056,0.9092517357207819,Spaceflight
425,OSD-773,swab,0,,20,2.7485760462518516,0.926001877056667,0.9174972244736259,Ground
426,OSD-773,leaf,1,,20,2.782552522283322,0.928265352721856,0.9288388508036591,Spaceflight
427,OSD-773,root,0,,20,2.78017053137018,0.9262272963055924,0.9280437227028706,Ground
428,OSD-773,fruit,1,,20,2.711970309414893,0.9196231768688665,0.9052779293249538,Spaceflight
429,OSD-773,substrate,0,,20,2.7903564179117195,0.9297490705928739,0.9314438551617887,Ground
430,OSD-773,water,1,,20,2.737469357367971,0.921545924150617,0.9137897206416149,Spaceflight
431,OSD-773,swab,0,,20,2.754882448020831,0.9280977528749103,0.9196023531009908,Ground
432,OSD-773,leaf,1,,20,2.854524020074392,0.9364401599769024,0.9528635269826444,Spaceflight
433,OSD-773,root,0,,20,2.8411814320127204,0.9333759796424734,0.9484096616691589,Ground
434,OSD-773,fruit,1,,20,2.803142234217627,0.931307620620497,0.9357118654972847,Spaceflight
435,OSD-773,substrate,0,,20,2.7917829497689284,0.9307234253813567,0.9319200431942782,Ground
436,OSD-773,water,1,,20,2.575682935486131,0.9027546769994647,0.8597840862563015,Spaceflight
437,OSD-773,swab,0,,20,2.708847670492614,0.922576600177917,0.9042355668448866,Ground
438,OSD-773,leaf,1,,20,2.6936442299924863,0.9177881664733211,0.8991605337271604,Spaceflight
439,OSD-773,root,0,,20,2.8129133360781204,0.9321640266292717,0.9389735394281469,Ground
440,OSD-773,fruit,1,,20,2.793547499037901,0.9281280233596554,0.9325090642107922,Spaceflight
441,OSD-773,substrate,0,,20,2.740354938094224,0.9256251375381688,0.9147529511518065,Ground
442,OSD-773,water,1,,20,2.7824454864870254,0.9295060085531601,0.9288031213770874,Spaceflight
443,OSD-773,swab,0,,20,2.8404546280940535,0.9357274682687506,0.9481670485608102,Ground
